1971-7-01,K.W.R. Fletcher,ENG,0
1971-7-01,G. Boycott,ENG,0
1971-7-01,I.R. Redpath,AUS,0
1971-7-01,W.M. Lawry,AUS,0
1971-7-01,J.H. Hampshire,ENG,0
1971-7-01,J.H. Edrich,ENG,0
1971-7-01,K.D. Walters,AUS,0
1971-8-01,K.R. Stackpole,AUS,141
1971-8-01,R. Illingworth,ENG,132
1971-8-01,A.A. Mallett,AUS,128
1971-8-01,K. Shuttleworth,ENG,90
1971-8-01,G.D. McKenzie,AUS,83
1971-8-01,A.L. Thomson,AUS,83
1971-8-01,J.A. Snow,ENG,71
1971-8-01,B.L. D'Oliveira,ENG,49
1971-8-01,P. Lever,ENG,43
1971-8-01,A.N. Connolly,AUS,40
1971-8-01,G.S. Chappell,AUS,0
1971-8-01,R.W. Marsh,AUS,0
1971-8-01,M.C. Cowdrey,ENG,0
1971-8-01,I.M. Chappell,AUS,0
1971-8-01,A.P.E. Knott,ENG,0
1971-8-01,K.W.R. Fletcher,ENG,0
1971-8-01,G. Boycott,ENG,0
1971-8-01,I.R. Redpath,AUS,0
1971-8-01,W.M. Lawry,AUS,0
1971-8-01,J.H. Hampshire,ENG,0
1971-8-01,J.H. Edrich,ENG,0
1971-8-01,K.D. Walters,AUS,0
1971-9-01,K.R. Stackpole,AUS,141
1971-9-01,R. Illingworth,ENG,132
1971-9-01,A.A. Mallett,AUS,128
1971-9-01,K. Shuttleworth,ENG,90
1971-9-01,G.D. McKenzie,AUS,83
1971-9-01,A.L. Thomson,AUS,83
1971-9-01,J.A. Snow,ENG,71
1971-9-01,B.L. D'Oliveira,ENG,49
1971-9-01,P. Lever,ENG,43
1971-9-01,A.N. Connolly,AUS,40
1971-9-01,G.S. Chappell,AUS,0
1971-9-01,R.W. Marsh,AUS,0
1971-9-01,M.C. Cowdrey,ENG,0
1971-9-01,I.M. Chappell,AUS,0
1971-9-01,A.P.E. Knott,ENG,0
1971-9-01,K.W.R. Fletcher,ENG,0
1971-9-01,G. Boycott,ENG,0
1971-9-01,I.R. Redpath,AUS,0
1971-9-01,W.M. Lawry,AUS,0
1971-9-01,J.H. Hampshire,ENG,0
1971-9-01,J.H. Edrich,ENG,0
1971-9-01,K.D. Walters,AUS,0
1971-10-01,K.R. Stackpole,AUS,141
1971-10-01,R. Illingworth,ENG,132
1971-10-01,A.A. Mallett,AUS,128
1971-10-01,K. Shuttleworth,ENG,90
1971-10-01,G.D. McKenzie,AUS,83
1971-10-01,A.L. Thomson,AUS,83
1971-10-01,J.A. Snow,ENG,71
1971-10-01,B.L. D'Oliveira,ENG,49
1971-10-01,P. Lever,ENG,43
1971-10-01,A.N. Connolly,AUS,40
1971-10-01,G.S. Chappell,AUS,0
1971-10-01,R.W. Marsh,AUS,0
1971-10-01,M.C. Cowdrey,ENG,0
1971-10-01,I.M. Chappell,AUS,0
1971-10-01,A.P.E. Knott,ENG,0
1971-10-01,K.W.R. Fletcher,ENG,0
1971-10-01,G. Boycott,ENG,0
1971-10-01,I.R. Redpath,AUS,0
1971-10-01,W.M. Lawry,AUS,0
1971-10-01,J.H. Hampshire,ENG,0
1971-10-01,J.H. Edrich,ENG,0
1971-10-01,K.D. Walters,AUS,0
1971-11-01,K.R. Stackpole,AUS,141
1971-11-01,R. Illingworth,ENG,132
1971-11-01,A.A. Mallett,AUS,128
1971-11-01,K. Shuttleworth,ENG,90
1971-11-01,G.D. McKenzie,AUS,83
1971-11-01,A.L. Thomson,AUS,83
1971-11-01,J.A. Snow,ENG,71
1971-11-01,B.L. D'Oliveira,ENG,49
1971-11-01,P. Lever,ENG,43
1971-11-01,A.N. Connolly,AUS,40
1971-11-01,G.S. Chappell,AUS,0
1971-11-01,R.W. Marsh,AUS,0
1971-11-01,M.C. Cowdrey,ENG,0
1971-11-01,I.M. Chappell,AUS,0
1971-11-01,A.P.E. Knott,ENG,0
1971-11-01,K.W.R. Fletcher,ENG,0
1971-11-01,G. Boycott,ENG,0
1971-11-01,I.R. Redpath,AUS,0
1971-11-01,W.M. Lawry,AUS,0
1971-11-01,J.H. Hampshire,ENG,0
1971-11-01,J.H. Edrich,ENG,0
1971-11-01,K.D. Walters,AUS,0
1971-12-01,K.R. Stackpole,AUS,141
1971-12-01,R. Illingworth,ENG,132
1971-12-01,A.A. Mallett,AUS,128
1971-12-01,K. Shuttleworth,ENG,90
1971-12-01,G.D. McKenzie,AUS,83
1971-12-01,A.L. Thomson,AUS,83
1971-12-01,J.A. Snow,ENG,71
1971-12-01,B.L. D'Oliveira,ENG,49
1971-12-01,P. Lever,ENG,43
1971-12-01,A.N. Connolly,AUS,40
1971-12-01,G.S. Chappell,AUS,0
1971-12-01,R.W. Marsh,AUS,0
1971-12-01,M.C. Cowdrey,ENG,0
1971-12-01,I.M. Chappell,AUS,0
1971-12-01,A.P.E. Knott,ENG,0
